frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_invalid,frame.time_relative,eth.src,eth.dst,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,frame.cap_len,frame.len,frame.number,tcp.stream,tcp.analysis.initial_rtt,tcp.time_delta,tcp.len,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgid,mqtt.msgtype,mqtt.passwd,mqtt.passwd_len,mqtt.proto_len,mqtt.protoname,mqtt.qos,mqtt.retain,mqtt.sub.qos,mqtt.suback.qos,mqtt.topic,mqtt.topic_len,mqtt.username,mqtt.username_len,mqtt.ver,mqtt.willmsg,mqtt.willmsg_len,mqtt.willtopic,mqtt.willtopic_len,ip.proto
"0.000004000","0.000004000","1593619879.133627000",,"2.774275000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65198","0x00000018","68","68","74","0","0.001420000","0.003163000","14","513","0x0000f0d0",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000096000","0.000096000","1593619879.133723000",,"2.774371000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65217","1883","0x00000004","54","54","75","5",,"0.000100000","0","0","0x00007c59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619879.133723000",,"2.774371000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65198","1883","0x00000010","54","54","76","0","0.001420000","0.000096000","0","4095","0x000022d1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000141000","0.000141000","1593619879.133864000",,"2.774512000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65217","0x00000011","60","60","77","5",,"0.000141000","0","510","0x0000385b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000006000","0.000006000","1593619879.133870000",,"2.774518000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65220","0x00000012","66","66","78","6",,"0.000965000","0","65535","0x0000d0ee",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000092000","0.000092000","1593619879.133962000",,"2.774610000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65217","1883","0x00000004","54","54","79","5",,"0.000098000","0","0","0x00007c59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619879.133963000",,"2.774611000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65220","1883","0x00000010","54","54","80","6","0.001058000","0.000093000","0","4096","0x000001c2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000400000","0.000400000","1593619879.134363000",,"2.775011000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65220","1883","0x00000018","68","68","81","6","0.001058000","0.000400000","14","4096","0x00004bb8","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","60","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000300000","0.000300000","1593619879.134663000",,"2.775311000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65220","1883","0x00000019","68","68","82","6","0.001058000","0.000300000","14","4096","0x0000c1a6",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000452000","0.000452000","1593619879.135115000",,"2.775763000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65223","1883","0x00000002","78","78","83","7",,"0.000000000","0","65535","0x00006b27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.001276000","0.001276000","1593619879.136391000",,"2.777039000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65220","0x00000010","60","60","84","6","0.001058000","0.001728000","0","513","0x00000fa4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000004000","0.000004000","1593619879.136395000",,"2.777043000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65220","0x00000018","60","60","85","6","0.001058000","0.000004000","4","513","0x0000ef95",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619879.136396000",,"2.777044000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65198","0x00000018","68","68","86","0","0.001420000","0.002673000","14","513","0x0000f0c2",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000000000","0.000000000","1593619879.136396000",,"2.777044000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65220","0x00000011","60","60","87","6",,"0.000001000","0","513","0x00000f9f",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619879.136397000",,"2.777045000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65223","0x00000012","66","66","88","7",,"0.001282000","0","65535","0x00008000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000100000","0.000100000","1593619879.136497000",,"2.777145000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65220","1883","0x00000004","54","54","89","6",,"0.000101000","0","0","0x0000f217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619879.136498000",,"2.777146000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65198","1883","0x00000010","54","54","90","0","0.001420000","0.000102000","0","4095","0x000022c3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000083000","0.000083000","1593619879.136581000",,"2.777229000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65220","1883","0x00000004","54","54","91","6",,"0.000084000","0","0","0x0000f217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619879.136581000",,"2.777229000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65223","1883","0x00000010","54","54","92","7","0.001466000","0.000184000","0","4096","0x0000b0d3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000601000","0.000601000","1593619879.137182000",,"2.777830000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65223","1883","0x00000018","68","68","93","7","0.001466000","0.000601000","14","4096","0x0000fac9","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","60","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000305000","0.000305000","1593619879.137487000",,"2.778135000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65223","1883","0x00000019","68","68","94","7","0.001466000","0.000305000","14","4096","0x000070b8",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000636000","0.000636000","1593619879.138123000",,"2.778771000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65226","1883","0x00000002","78","78","95","8",,"0.000000000","0","65535","0x0000f216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000130000","0.000130000","1593619879.138253000",,"2.778901000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65223","0x00000010","60","60","96","7","0.001466000","0.000766000","0","513","0x0000beb5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000614000","0.000614000","1593619879.138867000",,"2.779515000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65223","0x00000018","60","60","97","7","0.001466000","0.000614000","4","513","0x00009ea7",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000002000","0.000002000","1593619879.138869000",,"2.779517000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65198","0x00000018","68","68","98","0","0.001420000","0.002371000","14","513","0x0000f0b4",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000001000","0.000001000","1593619879.138870000",,"2.779518000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65223","0x00000011","60","60","99","7",,"0.000003000","0","513","0x0000beb0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000053000","0.000053000","1593619879.138923000",,"2.779571000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65223","1883","0x00000004","54","54","100","7",,"0.000053000","0","0","0x000040ef",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619879.138924000",,"2.779572000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65223","1883","0x00000004","54","54","101","7",,"0.000001000","0","0","0x000040ef",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619879.138924000",,"2.779572000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65198","1883","0x00000010","54","54","102","0","0.001420000","0.000055000","0","4095","0x000022b5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000359000","0.000359000","1593619879.139283000",,"2.779931000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65226","0x00000012","66","66","103","8",,"0.001160000","0","65535","0x00005038",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000039000","0.000039000","1593619879.139322000",,"2.779970000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65226","1883","0x00000010","54","54","104","8","0.001199000","0.000039000","0","4096","0x0000810b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000111000","0.000111000","1593619879.139433000",,"2.780081000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65226","1883","0x00000018","68","68","105","8","0.001199000","0.000111000","14","4096","0x0000cb01","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","60","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000233000","0.000233000","1593619879.139666000",,"2.780314000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65226","1883","0x00000019","68","68","106","8","0.001199000","0.000233000","14","4096","0x000040f0",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000552000","0.000552000","1593619879.140218000",,"2.780866000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65229","1883","0x00000002","78","78","107","9",,"0.000000000","0","65535","0x00006b35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000636000","0.000636000","1593619879.140854000",,"2.781502000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65226","0x00000010","60","60","108","8","0.001199000","0.001188000","0","513","0x00008eed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000315000","0.000315000","1593619879.141169000",,"2.781817000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65226","0x00000018","60","60","109","8","0.001199000","0.000315000","4","513","0x00006edf",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000002000","0.000002000","1593619879.141171000",,"2.781819000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65198","0x00000018","68","68","110","0","0.001420000","0.002247000","14","513","0x0000f0a6",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000001000","0.000001000","1593619879.141172000",,"2.781820000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65226","0x00000011","60","60","111","8",,"0.000003000","0","513","0x00008ee8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000044000","0.000044000","1593619879.141216000",,"2.781864000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65226","1883","0x00000004","54","54","112","8",,"0.000044000","0","0","0x0000c7e0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619879.141217000",,"2.781865000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65226","1883","0x00000004","54","54","113","8",,"0.000001000","0","0","0x0000c7e0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619879.141217000",,"2.781865000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65198","1883","0x00000010","54","54","114","0","0.001420000","0.000046000","0","4095","0x000022a7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000903000","0.000903000","1593619879.142120000",,"2.782768000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65229","0x00000012","66","66","115","9",,"0.001902000","0","65535","0x00003b13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000035000","0.000035000","1593619879.142155000",,"2.782803000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65229","1883","0x00000010","54","54","116","9","0.001937000","0.000035000","0","4096","0x00006be6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000114000","0.000114000","1593619879.142269000",,"2.782917000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65229","1883","0x00000018","68","68","117","9","0.001937000","0.000114000","14","4096","0x0000b5dc","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","60","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000148000","0.000148000","1593619879.142417000",,"2.783065000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65229","1883","0x00000019","68","68","118","9","0.001937000","0.000148000","14","4096","0x00002bcb",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000438000","0.000438000","1593619879.142855000",,"2.783503000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65232","1883","0x00000002","78","78","119","10",,"0.000000000","0","65535","0x0000e2db",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000364000","0.000364000","1593619879.143219000",,"2.783867000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65229","0x00000010","60","60","120","9","0.001937000","0.000802000","0","513","0x000079c8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000519000","0.000519000","1593619879.143738000",,"2.784386000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65229","0x00000018","60","60","121","9","0.001937000","0.000519000","4","513","0x000059ba",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000002000","0.000002000","1593619879.143740000",,"2.784388000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65198","0x00000018","68","68","122","0","0.001420000","0.002523000","14","513","0x0000f098",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000000000","0.000000000","1593619879.143740000",,"2.784388000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65229","0x00000011","60","60","123","9",,"0.000002000","0","513","0x000079c3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000053000","0.000053000","1593619879.143793000",,"2.784441000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65229","1883","0x00000004","54","54","124","9",,"0.000053000","0","0","0x00004101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619879.143793000",,"2.784441000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65229","1883","0x00000004","54","54","125","9",,"0.000000000","0","0","0x00004101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619879.143793000",,"2.784441000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65198","1883","0x00000010","54","54","126","0","0.001420000","0.000053000","0","4095","0x00002299",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000232000","0.000232000","1593619879.144025000",,"2.784673000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65232","0x00000012","66","66","127","10",,"0.001170000","0","65535","0x0000ba9c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000038000","0.000038000","1593619879.144063000",,"2.784711000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65232","1883","0x00000010","54","54","128","10","0.001208000","0.000038000","0","4096","0x0000eb6f",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000114000","0.000114000","1593619879.144177000",,"2.784825000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65232","1883","0x00000018","68","68","129","10","0.001208000","0.000114000","14","4096","0x00003566","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","60","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000189000","0.000189000","1593619879.144366000",,"2.785014000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65232","1883","0x00000019","68","68","130","10","0.001208000","0.000189000","14","4096","0x0000ab54",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000477000","0.000477000","1593619879.144843000",,"2.785491000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65235","1883","0x00000002","78","78","131","11",,"0.000000000","0","65535","0x0000479f",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000919000","0.000919000","1593619879.145762000",,"2.786410000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65232","0x00000010","60","60","132","10","0.001208000","0.001396000","0","513","0x0000f951",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000004000","0.000004000","1593619879.145766000",,"2.786414000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65235","0x00000012","66","66","133","11",,"0.000923000","0","65535","0x0000216b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000068000","0.000068000","1593619879.145834000",,"2.786482000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65235","1883","0x00000010","54","54","134","11","0.000991000","0.000068000","0","4096","0x0000523e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000182000","0.000182000","1593619879.146016000",,"2.786664000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65235","1883","0x00000018","68","68","135","11","0.000991000","0.000182000","14","4096","0x00009c34","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","60","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000131000","0.000131000","1593619879.146147000",,"2.786795000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65232","0x00000018","60","60","136","10","0.001208000","0.000385000","4","513","0x0000d943",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000004000","0.000004000","1593619879.146151000",,"2.786799000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65198","0x00000018","68","68","137","0","0.001420000","0.002358000","14","513","0x0000f08a",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000002000","0.000002000","1593619879.146153000",,"2.786801000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65232","0x00000011","60","60","138","10",,"0.000006000","0","513","0x0000f94c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000088000","0.000088000","1593619879.146241000",,"2.786889000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65232","1883","0x00000004","54","54","139","10",,"0.000088000","0","0","0x0000b8a9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619879.146241000",,"2.786889000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65232","1883","0x00000004","54","54","140","10",,"0.000000000","0","0","0x0000b8a9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619879.146242000",,"2.786890000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65198","1883","0x00000010","54","54","141","0","0.001420000","0.000091000","0","4095","0x0000228b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619879.146242000",,"2.786890000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65235","1883","0x00000019","68","68","142","11","0.000991000","0.000226000","14","4096","0x00001223",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000786000","0.000786000","1593619879.147028000",,"2.787676000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65238","1883","0x00000002","78","78","143","12",,"0.000000000","0","65535","0x0000ff85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000326000","0.000326000","1593619879.147354000",,"2.788002000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65235","0x00000010","60","60","144","11","0.000991000","0.001112000","0","513","0x00006020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000003000","0.000003000","1593619879.147357000",,"2.788005000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65235","0x00000018","60","60","145","11","0.000991000","0.000003000","4","513","0x00004012",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619879.147358000",,"2.788006000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65198","0x00000018","68","68","146","0","0.001420000","0.001116000","14","513","0x0000f07c",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000001000","0.000001000","1593619879.147359000",,"2.788007000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65235","0x00000011","60","60","147","11",,"0.000002000","0","513","0x0000601b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000121000","0.000121000","1593619879.147480000",,"2.788128000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65235","1883","0x00000004","54","54","148","11",,"0.000121000","0","0","0x00001d6f",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619879.147481000",,"2.788129000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65235","1883","0x00000004","54","54","149","11",,"0.000001000","0","0","0x00001d6f",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619879.147481000",,"2.788129000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65198","1883","0x00000010","54","54","150","0","0.001420000","0.000123000","0","4095","0x0000227d",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
